sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN034,LNEN034,-1.05624195894446,-1.190082885571,-0.529342294853699,3.17857742277321,-0.0878690424497907,1.91508831720374,-0.902628918225968,2.88249177721689,-0.779039322682108,1.71544185543181
LNEN035,LNEN035,2.27939112739523,-0.79499864689338,2.23090793794233,-0.417604938000305,-1.03163666090934,-0.334260855413809,0.199618429409958,0.301802691244047,-0.296085610153346,0.575312436389401
LNEN036,LNEN036,2.78166512524674,-1.02289761690654,-2.00202147819803,-1.18957086514294,0.41834538705203,-0.096071389223889,0.636388408503406,0.488234456362985,0.456385648288311,-0.614720559962485
LNEN037,LNEN037,-1.38184153682364,-0.561581156281263,-0.820203133509543,-0.49371115525221,-2.0918287531852,-1.38159293495967,0.56785156007766,0.726788336534365,-0.222217074065295,0.703451228586391
LNEN038,LNEN038,0.193144393193583,1.86160591949608,-0.569005107430876,-1.59852395580252,1.00814523459806,1.46495886119351,-2.10549540389397,8.522186816849,-0.933152208915125,-0.838955959156048
LNEN039,LNEN039,-2.21660510747284,-0.580967365598562,-0.392983850594139,1.21428108666968,-0.160457259187229,-1.16142200361036,-1.29168842681376,0.538305552476158,2.44783775436666,0.986958060557869
LNEN040,LNEN040,0.0467859681126481,2.1656993320555,0.377258437654163,1.69128078728557,0.076849102219139,-0.0372681145479382,0.889982106989216,0.627446716846101,0.0432418636966543,0.0625299301566103
LNEN044_TU,LNEN044,-1.71808848225083,-1.17249218738867,-0.200716663103379,-0.0367420843526938,-0.497921475005977,0.367140419584006,-0.412189286988874,-0.646654661239752,-0.0150223484484381,-0.30717353496427
LNEN047_TU,LNEN047,-1.90700869923506,-1.10226237208628,-0.764313062470032,-0.0377045741186001,0.904097214758002,0.267067627880993,-0.66452270255367,-0.0860562190394777,2.06212380444162,0.695742526252
LNEN048_TU,LNEN048,-1.72434220257645,-1.19147622551887,0.364596539219063,-0.195386670681825,0.672364048214511,0.559234019367803,0.605281731396698,-0.473130196326378,0.982858339409715,-0.649360932459404
LNEN050_TU,LNEN050,-0.882239038167206,-1.05564871396804,1.50984485775749,0.143922990260617,0.964013897241689,2.01333546605344,2.75906303766438,-0.935128605708674,-0.626075353692435,-0.0697128436793783
